id_operacion,importe_operacion,saldo_medio_cliente,num_operaciones_30d,importe_total_30d,antiguedad_cliente_meses,score_crediticio,ratio_ingresos_deuda,num_alertas_previas,dias_desde_ultima_revision,porcentaje_operaciones_internacionales,canal_operacion,tipo_cliente,pais_riesgo,producto,segmento_riesgo_cliente,riesgo_auditoria
13351,3174.82,4935.81,17,33448.63,43.0,508.0,0.253,1,75.0,0.247,oficina,particular,bajo,tarjeta,medio,1
13352,822.7,6379.51,26,7194.87,95.0,561.0,0.215,0,17.0,0.064,cajero,particular,alto,transferencia,bajo,0
13353,718.77,13300.27,13,158.65,54.0,727.0,0.254,0,41.0,0.028,oficina,particular,alto,tarjeta,bajo,0
13354,2379.02,6089.11,26,31369.27,62.0,827.0,0.422,0,54.0,0.173,oficina,pyme,bajo,cuenta,bajo,0
13355,5577.96,7815.95,15,65381.11,29.0,654.0,0.195,0,81.0,0.008,oficina,particular,bajo,prestamo,medio,0
13356,454.0,4937.97,10,0.0,57.0,727.0,0.106,0,101.0,0.106,web,particular,bajo,cuenta,bajo,0
13357,776.22,10204.62,16,527.04,67.0,553.0,0.126,0,483.0,0.271,app,particular,bajo,cuenta,medio,0
13358,852.98,9071.68,13,10536.99,40.0,558.0,0.237,0,167.0,0.198,app,particular,bajo,tarjeta,bajo,0
13359,602.59,2319.45,26,2026.71,145.0,679.0,0.176,0,72.0,0.179,app,particular,bajo,transferencia,bajo,0
13360,866.76,9718.99,23,218.18,56.0,806.0,0.377,0,40.0,0.165,app,empresa,bajo,cuenta,bajo,0
13361,27201.65,12678.93,19,88656.04,76.0,685.0,0.077,1,3.0,0.2,app,particular,medio,cuenta,medio,1
13362,497.33,7835.61,20,4685.61,87.0,548.0,0.197,1,41.0,0.121,app,particular,alto,cuenta,bajo,0
13363,2662.88,20026.64,11,12434.37,46.0,639.0,0.318,0,49.0,0.101,app,particular,bajo,transferencia,bajo,0
13364,292.4,5385.05,13,8053.16,36.0,569.0,0.496,0,153.0,0.492,api,particular,bajo,tarjeta,alto,1
13365,463.38,2265.52,18,1694.78,38.0,707.0,0.47,1,60.0,0.06,app,empresa,bajo,prestamo,medio,0
13366,20.98,6839.95,12,0.0,92.0,600.0,0.342,0,15.0,0.034,app,particular,bajo,cuenta,bajo,0
13367,716.01,5768.45,16,8289.56,36.0,771.0,0.278,0,145.0,0.184,app,pyme,bajo,transferencia,bajo,0
13368,159.03,1434.73,13,0.0,142.0,598.0,0.224,0,34.0,0.052,app,empresa,bajo,tarjeta,alto,0
13369,968.57,12109.53,11,7178.52,18.0,601.0,0.673,1,29.0,0.123,web,particular,bajo,tarjeta,bajo,0
13370,491.02,44219.1,15,4110.51,141.0,820.0,0.222,1,7.0,0.11,web,particular,medio,tarjeta,bajo,0
13371,115.23,5726.65,18,0.0,74.0,559.0,0.335,0,16.0,0.028,app,pyme,bajo,prestamo,bajo,0
13372,643.32,3229.2,12,6902.38,55.0,781.0,0.088,0,9.0,0.035,web,pyme,bajo,tarjeta,bajo,0
13373,515.12,736.11,14,2793.88,26.0,603.0,0.183,0,284.0,0.067,app,particular,bajo,cuenta,bajo,0
13374,7902.09,8857.6,18,86790.42,32.0,593.0,0.204,0,53.0,0.008,web,particular,bajo,tarjeta,bajo,0
13375,958.58,15517.22,21,10532.95,58.0,755.0,0.103,0,146.0,0.17,cajero,particular,bajo,inversion,bajo,0
13376,163.95,4306.23,21,0.0,38.0,683.0,0.422,0,294.0,0.215,cajero,particular,medio,transferencia,bajo,0
13377,1101.02,5222.86,20,13299.85,30.0,590.0,0.17,1,106.0,0.049,app,particular,bajo,inversion,bajo,0
13378,1233.7,1057.49,13,6735.15,52.0,631.0,0.331,0,227.0,0.181,oficina,particular,bajo,tarjeta,bajo,0
13379,450.82,7814.41,25,228.8,42.0,544.0,0.207,0,149.0,0.006,oficina,particular,medio,tarjeta,bajo,0
13380,555.72,1905.93,16,4151.84,110.0,553.0,0.519,0,272.0,0.142,cajero,particular,bajo,transferencia,alto,0
13381,1632.82,10632.2,17,22031.31,83.0,704.0,0.529,2,87.0,0.019,app,particular,bajo,tarjeta,bajo,0
13382,223.89,6847.98,19,3902.64,83.0,611.0,0.364,0,13.0,0.08,web,pyme,bajo,cuenta,bajo,0
13383,5889.02,4857.86,15,21709.46,59.0,798.0,0.096,0,71.0,0.112,app,particular,alto,cuenta,medio,0
13384,2568.7,19278.32,17,8299.17,27.0,612.0,0.126,1,96.0,0.008,app,pyme,bajo,inversion,medio,0
13385,1220.08,1930.89,24,12660.82,60.0,581.0,0.267,0,268.0,0.016,web,particular,bajo,transferencia,bajo,0
13386,182.11,36672.11,22,1766.69,65.0,661.0,0.398,0,40.0,0.19,web,particular,alto,tarjeta,bajo,0
13387,3127.02,9572.63,13,20194.3,71.0,631.0,0.122,1,29.0,0.11,app,particular,bajo,transferencia,medio,0
13388,189.12,5893.49,16,0.0,60.0,640.0,0.204,0,37.0,0.087,cajero,particular,bajo,transferencia,bajo,0
13389,937.14,3452.51,15,7457.36,8.0,598.0,0.048,1,47.0,0.088,web,pyme,bajo,tarjeta,medio,0
13390,576.12,15281.98,22,7034.81,96.0,691.0,0.026,0,299.0,0.276,api,particular,bajo,cuenta,bajo,0
13391,1593.21,3768.9,18,10047.56,24.0,656.0,0.41,0,19.0,0.099,oficina,empresa,bajo,transferencia,bajo,0
13392,530.06,20211.46,13,0.0,39.0,774.0,0.067,1,263.0,0.332,cajero,particular,bajo,tarjeta,bajo,0
13393,201.76,23712.33,18,0.0,59.0,856.0,0.181,1,66.0,0.24,oficina,particular,bajo,tarjeta,bajo,0
13394,358.21,2600.33,16,4347.59,57.0,622.0,0.159,0,122.0,0.283,app,particular,bajo,tarjeta,bajo,0
13395,484.08,9845.96,20,3728.27,31.0,666.0,0.297,0,158.0,0.057,app,pyme,bajo,tarjeta,bajo,0
13396,2594.74,1370.96,14,10584.42,38.0,885.0,0.41,0,67.0,0.036,cajero,particular,bajo,transferencia,medio,1
13397,763.92,17760.27,18,5922.0,39.0,534.0,0.148,0,33.0,0.154,app,particular,medio,tarjeta,bajo,0
13398,201.36,8949.02,14,2108.69,18.0,808.0,0.461,0,33.0,0.147,app,empresa,bajo,transferencia,bajo,0
13399,1806.39,5118.69,21,14477.95,28.0,738.0,0.426,0,209.0,0.271,web,particular,alto,tarjeta,bajo,0
13400,1414.64,876.98,25,15520.3,90.0,530.0,0.662,0,1.0,0.248,app,particular,alto,tarjeta,medio,1
13401,300.48,11062.63,20,4355.57,72.0,631.0,0.408,1,20.0,0.009,app,particular,bajo,cuenta,bajo,0
13402,268.55,5980.24,17,2320.6,85.0,841.0,0.39,0,100.0,0.112,web,particular,bajo,cuenta,medio,0
13403,535.42,2020.15,18,3927.6,143.0,715.0,0.149,2,59.0,0.218,app,pyme,medio,cuenta,medio,0
13404,380.95,7918.13,21,2204.83,67.0,626.0,0.406,0,140.0,0.061,web,particular,bajo,tarjeta,medio,0
13405,1902.45,25229.12,24,4616.79,14.0,591.0,0.355,1,118.0,0.109,app,pyme,bajo,cuenta,bajo,0
13406,792.58,28083.62,20,0.0,57.0,532.0,0.1,0,329.0,0.063,web,particular,bajo,tarjeta,bajo,0
13407,229.9,4707.03,25,0.0,73.0,702.0,0.442,0,43.0,0.104,app,pyme,medio,prestamo,bajo,0
13408,806.29,1846.49,17,10006.93,55.0,776.0,0.249,0,70.0,0.036,web,empresa,bajo,transferencia,bajo,0
13409,793.09,16575.0,22,4123.61,30.0,728.0,0.117,0,68.0,0.017,app,banca_privada,bajo,tarjeta,bajo,0
13410,241.76,1504.18,28,3888.71,66.0,673.0,0.56,1,26.0,0.077,app,pyme,medio,tarjeta,bajo,0
13411,436.95,2311.07,17,7012.11,87.0,709.0,0.421,0,34.0,0.136,oficina,pyme,bajo,transferencia,medio,0
13412,1064.42,12526.3,17,11170.9,62.0,656.0,0.095,2,66.0,0.086,app,particular,bajo,tarjeta,bajo,0
13413,3198.91,20351.64,12,36089.18,91.0,727.0,0.407,0,199.0,0.201,oficina,particular,bajo,tarjeta,bajo,0
13414,1661.24,11803.5,17,14105.87,54.0,543.0,0.131,0,52.0,0.072,app,particular,medio,cuenta,bajo,0
13415,306.46,4844.39,14,3016.65,56.0,569.0,0.489,0,378.0,0.037,app,particular,bajo,cuenta,bajo,0
13416,3819.67,11754.52,18,8169.02,37.0,618.0,0.588,0,100.0,0.074,app,particular,bajo,transferencia,bajo,0
13417,432.96,19281.25,12,0.0,73.0,554.0,0.325,0,109.0,0.145,cajero,pyme,bajo,cuenta,medio,0
13418,1418.45,10125.17,21,12107.33,64.0,814.0,0.092,0,120.0,0.052,app,particular,bajo,tarjeta,bajo,0
13419,2955.54,746.93,23,30392.29,50.0,645.0,0.348,0,105.0,0.068,app,particular,bajo,cuenta,medio,0
13420,1289.06,3321.34,25,8408.81,129.0,672.0,0.394,1,210.0,0.323,web,particular,bajo,tarjeta,medio,0
13421,395.14,15809.99,13,3617.53,141.0,754.0,0.195,1,20.0,0.029,app,empresa,bajo,prestamo,bajo,0
13422,1043.37,3117.7,14,13029.63,53.0,620.0,0.089,0,94.0,0.242,oficina,particular,bajo,cuenta,bajo,0
13423,1064.81,15534.66,13,5064.93,114.0,547.0,0.289,1,117.0,0.042,api,particular,bajo,cuenta,bajo,0
13424,211.48,9346.19,14,1211.0,77.0,606.0,0.191,0,22.0,0.191,web,particular,bajo,transferencia,bajo,0
13425,498.25,8621.75,21,3537.0,97.0,632.0,0.019,1,71.0,0.24,web,particular,medio,transferencia,bajo,0
13426,1675.21,20703.26,20,9439.52,18.0,700.0,0.583,0,72.0,0.102,app,particular,bajo,inversion,bajo,0
13427,436.84,4806.79,23,5652.29,57.0,597.0,0.124,0,54.0,0.041,api,particular,bajo,cuenta,bajo,0
13428,313.86,12792.65,18,0.0,48.0,666.0,0.588,1,63.0,0.014,web,empresa,medio,prestamo,bajo,0
13429,80.25,5184.95,18,2092.06,86.0,684.0,0.624,0,400.0,0.015,app,pyme,medio,tarjeta,medio,0
13430,111.53,8997.36,16,403.92,47.0,657.0,0.242,2,59.0,0.025,api,particular,bajo,tarjeta,bajo,0
13431,8788.6,15673.48,17,103728.78,76.0,814.0,0.12,0,111.0,0.077,api,particular,bajo,transferencia,medio,0
13432,254.93,2607.39,20,5939.68,113.0,710.0,0.129,0,120.0,0.164,web,particular,bajo,cuenta,bajo,0
13433,332.34,7655.7,17,3900.85,48.0,693.0,0.506,1,142.0,0.071,app,particular,bajo,tarjeta,bajo,0
13434,2676.3,2115.89,9,23378.79,31.0,777.0,0.099,0,105.0,0.216,web,banca_privada,bajo,tarjeta,medio,0
13435,238.17,4166.54,16,2022.51,77.0,719.0,0.307,2,1.0,0.012,cajero,particular,bajo,cuenta,medio,0
13436,427.21,3844.48,25,5763.64,65.0,475.0,0.216,2,417.0,0.07,web,particular,bajo,transferencia,medio,1
13437,2148.82,3072.75,18,21721.44,32.0,790.0,0.542,0,56.0,0.027,app,banca_privada,bajo,tarjeta,medio,0
13438,819.26,15326.1,16,4216.03,66.0,589.0,0.053,1,103.0,0.028,app,particular,bajo,tarjeta,bajo,0
13439,153.84,6130.6,16,4284.13,74.0,683.0,0.499,0,81.0,0.321,app,banca_privada,bajo,transferencia,bajo,0
13440,376.57,80346.25,17,2135.79,94.0,593.0,0.254,0,58.0,0.144,app,particular,bajo,tarjeta,bajo,0
13441,2190.47,6444.36,13,10378.38,19.0,704.0,0.309,2,11.0,0.084,oficina,pyme,bajo,cuenta,alto,1
13442,506.72,3460.26,21,6415.9,48.0,597.0,0.285,0,8.0,0.129,app,particular,bajo,cuenta,alto,0
13443,719.15,13733.59,26,8087.17,43.0,679.0,0.326,0,76.0,0.095,app,pyme,bajo,tarjeta,bajo,0
13444,705.47,10040.06,21,3703.97,45.0,752.0,0.115,1,43.0,0.375,cajero,empresa,bajo,inversion,medio,1
13445,2945.7,16607.68,20,13032.47,86.0,576.0,0.181,0,65.0,0.165,app,particular,bajo,inversion,bajo,0
13446,274.67,3932.12,23,3592.45,53.0,598.0,0.59,0,4.0,0.193,app,pyme,bajo,tarjeta,medio,0
13447,119.36,4283.94,17,782.27,83.0,554.0,0.587,0,35.0,0.081,cajero,particular,bajo,tarjeta,bajo,0
13448,1968.06,7927.74,13,8982.49,42.0,810.0,0.523,0,13.0,0.212,app,particular,bajo,prestamo,medio,0
13449,148.06,5305.11,13,2128.41,78.0,659.0,0.654,0,84.0,0.085,cajero,particular,bajo,transferencia,bajo,0
13450,150.07,19562.28,20,0.0,79.0,657.0,0.062,2,111.0,0.021,app,particular,bajo,prestamo,medio,0
13451,2172.97,1951.86,13,7252.24,21.0,598.0,0.101,1,188.0,0.239,app,particular,bajo,transferencia,bajo,0
13452,443.0,14951.82,20,3496.34,115.0,622.0,0.29,1,33.0,0.087,web,particular,alto,cuenta,medio,0
13453,816.47,46023.34,12,11885.63,46.0,507.0,0.347,0,153.0,0.109,app,particular,bajo,transferencia,bajo,0
13454,64.05,14791.6,21,0.0,27.0,725.0,0.097,1,29.0,0.173,web,particular,bajo,tarjeta,medio,0
13455,1480.91,15886.78,8,11632.1,62.0,597.0,0.117,0,60.0,0.232,app,particular,bajo,tarjeta,medio,0
13456,225.15,6508.96,21,3111.35,35.0,677.0,0.391,1,30.0,0.278,web,particular,bajo,cuenta,bajo,0
13457,2436.96,1987.42,17,16591.89,71.0,707.0,0.1,2,20.0,0.242,app,pyme,bajo,cuenta,bajo,0
13458,689.36,733.5,16,8644.64,59.0,871.0,0.125,0,130.0,0.052,oficina,particular,bajo,tarjeta,bajo,0
13459,1777.13,9790.54,15,11943.3,92.0,564.0,0.19,0,122.0,0.053,web,empresa,bajo,transferencia,bajo,0
13460,1185.14,5504.97,21,8333.44,62.0,686.0,0.37,0,36.0,0.037,web,particular,bajo,tarjeta,bajo,0
13461,612.31,1759.62,22,4083.73,45.0,642.0,0.083,1,80.0,0.174,app,particular,bajo,tarjeta,medio,0
13462,355.47,33526.59,19,1540.35,60.0,505.0,0.15,0,43.0,0.052,web,particular,bajo,cuenta,medio,0
13463,301.85,3849.48,9,452.69,36.0,893.0,0.174,0,216.0,0.021,web,particular,bajo,cuenta,bajo,0
13464,2690.11,6879.56,7,11556.26,21.0,590.0,0.159,0,37.0,0.023,app,particular,medio,prestamo,bajo,0
13465,97.43,7256.69,17,854.06,50.0,684.0,0.502,0,23.0,0.387,web,particular,alto,inversion,alto,1
13466,155.22,12859.33,23,3011.68,28.0,675.0,0.481,0,137.0,0.218,app,particular,bajo,tarjeta,bajo,0
13467,515.18,10025.88,21,7416.85,61.0,704.0,0.32,3,170.0,0.098,app,particular,bajo,cuenta,medio,0
13468,59.14,2321.9,11,0.0,51.0,900.0,0.578,0,242.0,0.152,oficina,pyme,bajo,tarjeta,bajo,0
13469,473.66,1398.61,19,0.0,61.0,700.0,0.304,0,277.0,0.074,app,particular,bajo,tarjeta,bajo,0
13470,726.21,5605.05,19,2148.84,36.0,658.0,0.416,0,150.0,0.342,app,particular,bajo,transferencia,medio,0
13471,2022.27,4221.37,16,12265.5,37.0,710.0,0.469,0,147.0,0.191,web,particular,bajo,tarjeta,bajo,0
13472,3664.33,12947.3,19,47081.92,88.0,683.0,0.346,0,85.0,0.012,oficina,particular,bajo,transferencia,bajo,0
13473,117.56,2952.6,17,1233.24,42.0,764.0,0.406,0,54.0,0.157,app,banca_privada,bajo,prestamo,bajo,0
13474,861.86,7961.24,18,10209.82,61.0,769.0,0.735,1,17.0,0.252,app,particular,bajo,cuenta,medio,0
13475,2028.14,15791.24,14,17250.51,42.0,681.0,0.502,0,26.0,0.038,web,particular,bajo,cuenta,medio,0
13476,1113.59,1487.18,19,6769.91,72.0,730.0,0.319,0,250.0,0.075,web,particular,bajo,tarjeta,medio,0
13477,1319.12,9049.94,19,17310.67,55.0,800.0,0.224,0,16.0,0.264,web,empresa,bajo,transferencia,bajo,0
13478,429.53,7066.94,24,3283.35,105.0,678.0,0.278,0,3.0,0.004,web,particular,bajo,tarjeta,bajo,0
13479,454.34,3539.74,16,1289.12,92.0,762.0,0.34,0,79.0,0.024,oficina,pyme,bajo,transferencia,medio,0
13480,306.05,1186.28,12,0.0,49.0,653.0,0.266,1,6.0,0.005,cajero,pyme,bajo,cuenta,medio,0
13481,1176.51,591.54,21,18909.69,94.0,715.0,0.145,1,125.0,0.321,app,particular,medio,tarjeta,medio,0
13482,3050.94,4270.15,18,21850.6,34.0,578.0,0.418,0,171.0,0.081,app,pyme,bajo,cuenta,alto,0
13483,1328.15,7376.81,16,6564.21,87.0,596.0,0.28,0,65.0,0.402,app,particular,medio,tarjeta,bajo,0
13484,229.71,9172.82,16,0.0,80.0,809.0,0.152,0,35.0,0.233,app,particular,bajo,tarjeta,bajo,0
13485,253.45,3471.52,11,2535.35,51.0,694.0,0.081,1,46.0,0.109,app,particular,bajo,transferencia,bajo,0
13486,182.84,19775.06,14,0.0,97.0,670.0,0.438,1,185.0,0.071,cajero,particular,alto,tarjeta,bajo,0
13487,188.96,17610.15,18,0.0,14.0,790.0,0.157,0,34.0,0.145,app,particular,bajo,tarjeta,bajo,0
13488,852.86,3900.54,17,3079.16,20.0,735.0,0.115,1,88.0,0.112,app,pyme,bajo,prestamo,alto,0
13489,194.79,4842.04,20,2402.08,89.0,669.0,0.151,0,24.0,0.035,web,particular,alto,transferencia,alto,0
13490,324.08,5208.22,22,2322.7,56.0,643.0,0.229,1,19.0,0.024,api,pyme,bajo,cuenta,bajo,0
13491,2037.94,6851.26,17,5445.05,60.0,731.0,0.188,0,3.0,0.001,app,particular,bajo,transferencia,bajo,0
13492,477.44,9402.58,15,6429.84,157.0,732.0,0.328,0,91.0,0.036,oficina,particular,bajo,tarjeta,medio,0
13493,540.53,30851.01,20,4329.62,133.0,706.0,0.271,0,130.0,0.167,cajero,particular,medio,tarjeta,medio,0
13494,636.95,2131.23,12,4192.26,57.0,861.0,0.137,0,441.0,0.265,app,pyme,alto,inversion,bajo,0
13495,1170.4,4073.39,22,9100.98,43.0,614.0,0.132,0,64.0,0.065,web,particular,bajo,transferencia,bajo,0
13496,474.13,7407.0,16,2157.08,70.0,713.0,0.378,0,180.0,0.057,web,particular,bajo,transferencia,bajo,0
13497,67.53,2496.57,20,1198.22,51.0,658.0,0.109,0,209.0,0.074,app,particular,bajo,transferencia,bajo,0
13498,661.09,3653.78,20,7389.15,63.0,632.0,0.187,2,281.0,0.075,web,pyme,bajo,prestamo,bajo,0
13499,356.05,39513.62,19,118.93,58.0,647.0,0.449,0,14.0,0.272,app,particular,bajo,cuenta,bajo,0
13500,5449.63,18335.48,18,9823.46,64.0,706.0,0.762,0,50.0,0.389,oficina,particular,bajo,tarjeta,bajo,0
13501,163.99,9300.09,21,1805.16,43.0,616.0,0.301,0,28.0,0.049,cajero,particular,bajo,transferencia,bajo,0
13502,1429.22,5251.79,20,10942.75,62.0,614.0,0.155,2,226.0,0.005,app,pyme,medio,cuenta,bajo,0
13503,538.47,2484.87,19,5295.47,68.0,496.0,0.364,0,126.0,0.093,web,pyme,bajo,inversion,medio,0
13504,11140.4,13313.72,13,67028.93,123.0,770.0,0.291,1,4.0,0.036,app,pyme,bajo,cuenta,bajo,0
13505,1376.36,14453.83,20,4466.82,61.0,708.0,0.263,0,80.0,0.129,app,particular,bajo,tarjeta,bajo,0
13506,4866.75,2883.76,21,54079.3,33.0,748.0,0.4,0,205.0,0.143,web,particular,medio,cuenta,bajo,0
13507,33.98,10648.94,14,4285.0,48.0,592.0,0.203,1,54.0,0.027,app,particular,bajo,transferencia,bajo,0
13508,614.3,1313.37,20,2132.86,95.0,703.0,0.304,0,56.0,0.11,oficina,particular,alto,prestamo,bajo,0
13509,320.89,14855.19,21,506.39,81.0,700.0,0.355,1,21.0,0.07,app,banca_privada,bajo,tarjeta,bajo,0
13510,1746.85,2012.78,19,2788.2,18.0,697.0,0.646,0,37.0,0.085,oficina,particular,bajo,cuenta,bajo,0
13511,1105.88,15564.32,16,9185.2,36.0,642.0,0.246,0,25.0,0.135,app,particular,bajo,tarjeta,bajo,0
13512,1479.97,14757.63,21,17952.49,26.0,604.0,0.248,0,4.0,0.135,app,particular,bajo,tarjeta,bajo,0
13513,719.4,36103.81,11,9249.24,39.0,714.0,0.115,0,79.0,0.07,oficina,particular,bajo,cuenta,alto,0
13514,2186.1,13585.64,18,12796.87,52.0,662.0,0.259,1,241.0,0.061,web,particular,bajo,cuenta,medio,0
13515,755.46,40518.28,12,9423.76,50.0,661.0,0.162,1,6.0,0.052,app,particular,bajo,transferencia,bajo,0
13516,365.72,2567.22,16,0.0,107.0,598.0,0.151,0,354.0,0.174,cajero,particular,bajo,tarjeta,alto,0
13517,806.06,1941.56,23,5977.95,142.0,659.0,0.327,1,20.0,0.036,app,banca_privada,bajo,cuenta,medio,0
13518,2975.79,7168.65,10,20403.81,55.0,785.0,0.208,0,133.0,0.041,app,pyme,bajo,cuenta,bajo,0
13519,1314.8,1439.72,12,16149.82,39.0,750.0,0.329,0,6.0,0.01,app,empresa,bajo,prestamo,alto,0
13520,1116.28,81619.7,21,3786.12,42.0,693.0,0.519,0,13.0,0.083,web,particular,bajo,tarjeta,bajo,0
13521,1384.62,23199.24,15,16005.42,79.0,715.0,0.213,0,539.0,0.1,web,banca_privada,alto,cuenta,bajo,0
13522,960.89,2890.69,14,4938.29,15.0,552.0,0.703,0,25.0,0.104,cajero,particular,bajo,cuenta,bajo,0
13523,439.62,2111.42,30,2093.36,72.0,844.0,0.477,1,51.0,0.039,web,particular,bajo,cuenta,bajo,0
13524,832.94,5963.26,20,5989.41,52.0,862.0,0.349,0,144.0,0.302,app,particular,alto,transferencia,bajo,0
13525,55.32,5828.33,16,444.77,70.0,590.0,0.133,0,20.0,0.041,app,particular,bajo,transferencia,bajo,0
13526,44.62,1263.06,14,0.0,25.0,654.0,0.112,1,31.0,0.027,app,pyme,bajo,transferencia,bajo,0
13527,1650.41,6760.6,24,6077.29,56.0,709.0,0.221,1,36.0,0.063,oficina,particular,medio,tarjeta,bajo,0
13528,206.51,7637.28,14,5492.75,45.0,718.0,0.277,0,4.0,0.143,app,particular,medio,tarjeta,bajo,0
13529,187.93,44736.44,11,1454.53,90.0,631.0,0.203,1,224.0,0.043,web,particular,bajo,tarjeta,bajo,0
13530,908.59,8909.74,10,5373.04,18.0,694.0,0.436,0,321.0,0.038,web,particular,bajo,transferencia,bajo,0
13531,616.09,17585.88,16,1890.28,35.0,722.0,0.398,0,68.0,0.011,oficina,empresa,bajo,transferencia,alto,0
13532,936.64,11204.11,22,12925.24,37.0,589.0,0.25,1,174.0,0.207,app,particular,alto,inversion,bajo,1
13533,217.36,10268.74,17,0.0,43.0,653.0,0.055,0,163.0,0.001,app,particular,bajo,inversion,alto,0
13534,1180.54,3083.25,24,0.0,35.0,757.0,0.329,0,40.0,0.004,cajero,pyme,medio,transferencia,medio,0
13535,405.99,2130.01,15,1433.78,137.0,780.0,0.407,0,301.0,0.068,web,pyme,bajo,cuenta,bajo,0
13536,2917.66,8521.93,22,25633.39,53.0,737.0,0.17,0,47.0,0.061,web,particular,bajo,inversion,bajo,0
13537,413.25,4049.56,19,839.76,76.0,738.0,0.13,1,329.0,0.304,oficina,particular,alto,cuenta,medio,1
13538,1197.79,2340.27,19,11777.58,132.0,662.0,0.234,1,155.0,0.068,cajero,banca_privada,bajo,tarjeta,bajo,0
13539,293.69,7366.59,19,3820.12,69.0,660.0,0.156,0,65.0,0.187,app,particular,bajo,transferencia,bajo,0
13540,6613.73,2082.3,19,17907.95,66.0,694.0,0.149,0,28.0,0.035,cajero,particular,medio,tarjeta,medio,0
13541,607.48,27144.52,13,2423.1,75.0,610.0,0.125,0,10.0,0.136,app,particular,bajo,cuenta,medio,0
13542,979.97,3526.3,22,9573.88,81.0,661.0,0.119,0,92.0,0.068,api,particular,bajo,tarjeta,bajo,0
13543,1925.61,416.79,19,9734.29,46.0,687.0,0.016,1,1.0,0.182,app,empresa,alto,transferencia,bajo,1
13544,518.43,16797.21,19,0.0,19.0,807.0,0.491,0,215.0,0.19,app,empresa,bajo,tarjeta,medio,0
13545,10263.37,31292.64,18,81909.09,44.0,848.0,0.489,0,58.0,0.103,app,particular,bajo,tarjeta,bajo,0
13546,2139.91,5087.54,15,23893.09,93.0,844.0,0.395,2,28.0,0.226,oficina,pyme,bajo,tarjeta,medio,0
13547,150.29,5825.03,15,243.96,155.0,582.0,0.24,0,82.0,0.279,api,pyme,bajo,tarjeta,bajo,0
13548,1144.78,3963.63,13,8696.31,99.0,801.0,0.383,1,37.0,0.049,app,particular,bajo,cuenta,medio,0
13549,1557.77,40245.75,12,10762.46,68.0,700.0,0.272,0,34.0,0.279,app,particular,bajo,transferencia,bajo,0
13550,1607.88,5245.43,14,21292.5,85.0,632.0,0.224,0,11.0,0.09,app,banca_privada,bajo,tarjeta,alto,0
13551,216.3,1817.79,19,1542.36,68.0,656.0,0.377,0,9.0,0.033,app,particular,bajo,tarjeta,medio,0
13552,543.89,3133.93,17,1459.83,22.0,565.0,0.371,1,129.0,0.007,oficina,particular,bajo,transferencia,bajo,0
13553,2186.8,14020.22,26,13164.27,30.0,679.0,0.177,0,383.0,0.362,app,pyme,bajo,cuenta,bajo,0
13554,383.38,18996.59,23,0.0,108.0,749.0,0.301,0,38.0,0.053,api,pyme,bajo,prestamo,alto,0
13555,245.62,14014.88,25,3069.61,55.0,582.0,0.298,1,18.0,0.08,cajero,particular,bajo,tarjeta,bajo,0
13556,253.28,4107.72,16,6301.71,58.0,610.0,0.415,3,76.0,0.256,app,particular,bajo,tarjeta,bajo,0
13557,325.45,8554.74,11,1111.18,44.0,658.0,0.088,2,53.0,0.124,web,pyme,bajo,transferencia,bajo,0
13558,78.54,1615.26,13,0.0,58.0,814.0,0.672,0,9.0,0.031,api,particular,medio,transferencia,bajo,0
13559,242.71,4464.71,25,4944.28,77.0,491.0,0.244,1,161.0,0.456,cajero,empresa,bajo,transferencia,bajo,1
13560,1089.56,2637.75,21,3287.37,75.0,728.0,0.173,0,167.0,0.173,oficina,pyme,bajo,transferencia,bajo,0
13561,2533.51,64924.59,16,23050.09,67.0,708.0,0.293,1,72.0,0.111,app,particular,medio,cuenta,bajo,0
13562,450.48,3439.04,20,2118.43,58.0,725.0,0.127,1,264.0,0.166,app,particular,bajo,tarjeta,medio,0
13563,813.46,12859.09,15,4012.17,46.0,496.0,0.667,0,51.0,0.086,oficina,particular,bajo,transferencia,bajo,0
13564,658.08,22617.54,15,2294.34,37.0,613.0,0.248,0,13.0,0.209,app,particular,medio,transferencia,bajo,0
13565,526.86,15217.84,25,296.81,79.0,634.0,0.396,1,135.0,0.04,web,particular,bajo,tarjeta,bajo,0
13566,189.33,3284.91,17,3592.33,40.0,547.0,0.369,0,69.0,0.031,oficina,particular,bajo,tarjeta,bajo,0
13567,157.29,52703.46,27,1676.01,97.0,840.0,0.368,1,51.0,0.001,web,empresa,bajo,tarjeta,bajo,0
13568,2816.48,3553.07,15,26829.34,58.0,736.0,0.136,0,91.0,0.209,app,empresa,bajo,transferencia,bajo,0
13569,627.28,4711.32,16,7328.98,79.0,761.0,0.286,0,71.0,0.029,app,particular,medio,transferencia,bajo,0
13570,1492.68,36920.1,18,8820.75,79.0,744.0,0.328,0,10.0,0.032,cajero,pyme,bajo,tarjeta,medio,0
13571,732.76,10424.58,21,3663.54,68.0,544.0,0.131,0,9.0,0.027,app,particular,bajo,cuenta,medio,0
13572,3139.68,6566.28,17,20424.1,74.0,543.0,0.17,1,70.0,0.028,app,particular,bajo,transferencia,bajo,0
13573,158.77,6598.69,22,0.0,29.0,773.0,0.186,0,42.0,0.017,api,particular,medio,tarjeta,bajo,0
